movie_name,movie_genre,movie_side_genre
Nothing to Lose,Action, Adventure
Conspiracy Theory,Action, Mystery
Absolute Power,Action, Crime
Ransom,Action, Crime
Hung fan kui,Action, Comedy
Wyatt Earp,Action, Adventure
Demolition Man,Action, Sci-Fi
Lethal Weapon 3,Action, Crime
Hot Shots!,Action, Comedy
Backdraft,Action, Drama
Teenage Mutant Ninja Turtles,Action, Adventure
Colors,Action, Crime
Stakeout,Action, Comedy
The Living Daylights,Action, Adventure
Hamburger Hill,Action, Drama
Commando,Action, Adventure
The Last Starfighter,Action, Adventure
TRON,Action, Adventure
For Your Eyes Only,Action, Adventure
The Enforcer,Action, Crime
The Man with the Golden Gun,Action, Adventure
Live and Let Die,Action, Adventure
21 Bridges,Action, Crime
Enola Holmes,Action, Adventure
Marighella,Action, Drama
The Old Guard,Action, Thriller
Anna,Action, Thriller
The Art of Self-Defense,Action, Comedy
Adrift,Action, Adventure
The Aeronauts,Action, Adventure
The Fate of the Furious,Action, Crime
The Girl with All the Gifts,Action, Adventure
Overlord,Action, Horror
Alpha,Action, Adventure
Jason Bourne,Action, Thriller
Kong: Skull Island,Action, Adventure
Bølgen,Action, Drama
The Lego Movie 2: The Second Part,Animation, Action
Raees,Action, Crime
Red Sparrow,Action, Drama
The Heat,Action, Comedy
Run All Night,Action, Crime
The Hunger Games: Mockingjay - Part 1,Action, Adventure
The Amazing Spider-Man 2,Action, Adventure
Hunter Killer,Action, Thriller
Divergent,Action, Adventure
The Informer,Action, Crime
RED 2,Action, Comedy
The Expendables 2,Action, Adventure
Ender's Game,Action, Adventure
Man on a Ledge,Action, Crime
Elysium,Action, Drama
Attack the Block,Action, Adventure
The Other Guys,Action, Comedy
Pirates of the Caribbean: On Stranger Tides,Action, Adventure
Venom,Action, Adventure
Edge of Darkness,Action, Drama
The Bourne Legacy,Action, Adventure
L'immortel,Action, Crime
The Harder They Fall,Action, Drama
Eagle Eye,Action, Mystery
Machete,Action, Crime
Robin Hood,Action, Adventure
Jungle Cruise,Action, Adventure
Epic,Animation, Action
Quantum of Solace,Action, Adventure
The Incredible Hulk,Action, Adventure
Seraphim Falls,Action, Drama
Smokin' Aces,Action, Comedy
Prince of Persia: The Sands of Time,Action, Adventure
Shoot 'Em Up,Action, Comedy
16 Blocks,Action, Drama
Vantage Point,Action, Crime
Flushed Away,Animation, Action
John Carter,Action, Adventure
30 Days of Night,Action, Adventure
X-Men: The Last Stand,Action, Adventure
The Rundown,Action, Adventure
Tears of the Sun,Action, Drama
The Chronicles of Riddick,Action, Adventure
The Recruit,Action, Thriller
Wasabi,Action, Drama
Kiss of the Dragon,Action, Crime
Rush Hour 2,Action, Comedy
Joy Ride,Action, Mystery
The Way of the Gun,Action, Crime
Shanghai Noon,Action, Adventure
Bad Boys II,Action, Comedy
Austin Powers: The Spy Who Shagged Me,Action, Adventure
U-571,Action, War
Lethal Weapon 4,Action, Crime
Star Wars: Episode II - Attack of the Clones,Action, Adventure
Titan A.E.,Animation, Action
Resident Evil,Action, Horror
The 13th Warrior,Action, Adventure
Courage Under Fire,Action, Drama
Outbreak,Action, Drama
Star Trek: Generations,Action, Adventure
Hot Shots! Part Deux,Action, Comedy
New Jack City,Action, Crime
Road House,Action, Thriller
Licence to Kill,Action, Adventure
Ghostbusters II,Action, Comedy
Black Rain,Action, Crime
The Running Man,Action, Sci-Fi
Crocodile Dundee,Action, Adventure
Star Trek III: The Search for Spock,Action, Adventure
Sudden Impact,Action, Crime
Outland,Action, Crime
Rollerball,Action, Sci-Fi
The Tomorrow War,Action, Adventure
War,Action, Adventure
Mandy,Action, Fantasy
Fast & Furious Presents: Hobbs & Shaw,Action, Adventure
Pokémon: Detective Pikachu,Action, Adventure
Sonic the Hedgehog,Action, Adventure
Nerve,Action, Adventure
Tag,Action, Comedy
The Interview,Action, Adventure
Star Wars: Episode IX - The Rise of Skywalker,Action, Adventure
Homefront,Action, Crime
Olympus Has Fallen,Action, Thriller
Self/less,Action, Mystery
The Hunger Games: Mockingjay - Part 2,Action, Adventure
Pirates of the Caribbean: Dead Men Tell No Tales,Action, Adventure
Fetih 1453,Action, Drama
Safe,Action, Crime
Kick-Ass 2,Action, Comedy
The Gray Man,Action, Thriller
Premium Rush,Action, Crime
Bad Boys for Life,Action, Comedy
Yi dai zong shi,Action, Biography
12 Strong,Action, Drama
Seungriho,Action, Adventure
Banlieue 13: Ultimatum,Action, Crime
Sonic the Hedgehog 2,Action, Adventure
Never Back Down,Action, Drama
Fast & Furious,Action, Crime
The International,Action, Crime
The Forbidden Kingdom,Action, Adventure
Underworld: Rise of the Lycans,Action, Fantasy
The Chronicles of Narnia: Prince Caspian,Action, Adventure
The Mechanic,Action, Crime
National Treasure: Book of Secrets,Action, Adventure
X-Men Origins: Wolverine,Action, Sci-Fi
Sin City: A Dame to Kill For,Action, Crime
Flyboys,Action, Drama
Dhoom:2,Action, Crime
Terminator Salvation,Action, Adventure
Get Smart,Action, Adventure
The Spiderwick Chronicles,Action, Adventure
War of the Worlds,Action, Adventure
A Walk Among the Tombstones,Action, Crime
Spartan,Action, Crime
Mr. & Mrs. Smith,Action, Comedy
Ladder 49,Action, Drama
Hostage,Action, Crime
Cellular,Action, Crime
Heist,Action, Crime
Swordfish,Action, Crime
The Four Feathers,Action, Adventure
Gone in Sixty Seconds,Action, Crime
Space Cowboys,Action, Adventure
Taxi 2,Action, Comedy
Star Wars: Episode I - The Phantom Menace,Action, Adventure
U.S. Marshals,Action, Crime
The Man in the Iron Mask,Action, Adventure
Tomorrow Never Dies,Action, Adventure
The Lost World: Jurassic Park,Action, Adventure
Air Force One,Action, Drama
Executive Decision,Action, Adventure
The Quick and the Dead,Action, Romance
Cliffhanger,Action, Adventure
Under Siege,Action, Thriller
The Rocketeer,Action, Adventure
Young Guns II,Action, Western
Beverly Hills Cop II,Action, Comedy
Rambo: First Blood Part II,Action, Adventure
Octopussy,Action, Adventure
Flash Gordon,Action, Adventure
Diamonds Are Forever,Action, Adventure
Batman: The Movie,Action, Adventure
Way Down,Action, Adventure
Greenland,Action, Thriller
Peppermint,Action, Thriller
Revenge,Action, Drama
Angel Has Fallen,Action, Thriller
The Angry Birds Movie 2,Animation, Action
Escape Room,Action, Adventure
Batman: The Killing Joke,Animation, Action
Shaft,Action, Comedy
Now You See Me 2,Action, Adventure
Batman v Superman: Dawn of Justice,Action, Adventure
The Purge: Anarchy,Action, Horror
Lucy,Action, Sci-Fi
Son of a Gun,Action, Crime
Need for Speed,Action, Thriller
Live by Night,Action, Thriller
The Rover,Action, Crime
Redirected,Action, Comedy
Valerian and the City of a Thousand Planets,Action, Adventure
Dead Man Down,Action, Crime
Pain & Gain,Action, Comedy
Tomorrowland,Action, Adventure
Let's Be Cops,Action, Comedy
How I Live Now,Action, Adventure
Kill List,Action, Crime
Colombiana,Action, Drama
Here Comes the Boom,Action, Comedy
Savages,Action, Crime
Act of Valor,Action, Adventure
Contraband,Action, Crime
Triple Frontier,Action, Thriller
Killer Elite,Action, Crime
Faster,Action, Crime
Predators,Action, Adventure
Riddick,Action, Adventure
The Expendables,Action, Adventure
Army of Thieves,Action, Comedy
The Lone Ranger,Action, Adventure
Black Death,Action, Drama
From Paris with Love,Action, Crime
Baiohazâdo: Dijenerêshon,Animation, Action
The Taking of Pelham 123,Action, Crime
Thor: Love and Thunder,Action, Adventure
Salt,Action, Thriller
Monsters vs. Aliens,Animation, Action
Snitch,Action, Drama
Godzilla,Action, Adventure
Death Race,Action, Sci-Fi
Hancock,Action, Drama
Daybreakers,Action, Horror
Dnevnoy dozor,Action, Fantasy
Nochnoy dozor,Action, Fantasy
Chaos,Action, Crime
The Punisher,Action, Crime
The Day After Tomorrow,Action, Adventure
Blood Work,Action, Crime
Ned Kelly,Action, Adventure
Basic,Action, Crime
Star Trek: Nemesis,Action, Adventure
Rat Race,Action, Adventure
The Mummy Returns,Action, Adventure
The Perfect Storm,Action, Adventure
Final Fantasy: The Spirits Within,Animation, Action
The Sum of All Fears,Action, Drama
Behind Enemy Lines,Action, Drama
The World Is Not Enough,Action, Adventure
The Siege,Action, Thriller
Star Trek: Insurrection,Action, Adventure
The Jackal,Action, Crime
Twister,Action, Adventure
Last Man Standing,Action, Crime
DragonHeart,Action, Adventure
The Prophecy,Action, Crime
Just Cause,Action, Crime
Last Action Hero,Action, Adventure
Alien³,Action, Horror
Darkman,Action, Sci-Fi
Tango & Cash,Action, Comedy
Lock Up,Action, Crime
Kickboxer,Action, Sport
The Omega Man,Action, Drama
Eternals,Action, Adventure
My Spy,Action, Comedy
Red Notice,Action, Comedy
Guns Akimbo,Action, Comedy
The King's Man,Action, Adventure
7500,Action, Drama
ARQ,Action, Sci-Fi
Bright,Action, Fantasy
Ocean's Eight,Action, Comedy
Godzilla vs. Kong,Action, Sci-Fi
Free Fire,Action, Comedy
Polar,Action, Thriller
The Shallows,Action, Drama
Maze Runner: The Scorch Trials,Action, Adventure
Risen,Action, Drama
Criminal,Action, Sci-Fi
Bastille Day,Action, Crime
White House Down,Action, Drama
Spectral,Action, Adventure
Mr. Right,Action, Comedy
Angry Birds,Animation, Action
Unlocked,Action, Thriller
Scouts Guide to the Zombie Apocalypse,Action, Comedy
Triple 9,Action, Crime
Johnny English Reborn,Action, Adventure
This Means War,Action, Comedy
The Commuter,Action, Mystery
The Last Stand,Action, Thriller
Underworld: Awakening,Action, Fantasy
Central Intelligence,Action, Comedy
Uncharted,Action, Adventure
The American,Action, Crime
Tomb Raider,Action, Adventure
Jack the Giant Slayer,Action, Adventure
Terminator Genisys,Action, Adventure
Ghost in the Shell,Action, Crime
The Necessary Death of Charlie Countryman,Action, Comedy
Ninja Assassin,Action, Thriller
#Saraitda,Action, Drama
Repo Men,Action, Sci-Fi
Centurion,Action, Drama
Knight and Day,Action, Adventure
Surrogates,Action, Sci-Fi
The Collector,Action, Horror
The Losers,Action, Adventure
Beowulf,Animation, Action
Spider-Man 3,Action, Adventure
Sky High,Action, Comedy
Transporter 2,Action, Crime
Astro Boy,Animation, Action
Revolver,Action, Crime
King Arthur,Action, Adventure
Paycheck,Action, Mystery
Once Upon a Time in Mexico,Action, Crime
Proof of Life,Action, Drama
The 51st State,Action, Comedy
Miss Congeniality,Action, Comedy
Terminator 3: Rise of the Machines,Action, Sci-Fi
Osmosis Jones,Animation, Action
Blue Streak,Action, Comedy
Entrapment,Action, Crime
Nick of Time,Action, Crime
Assassins,Action, Crime
The Three Musketeers,Action, Adventure
The Bodyguard,Action, Drama
Predator 2,Action, Horror
A View to a Kill,Action, Adventure
The Black Cauldron,Animation, Action
Red Dawn,Action, Drama
Dune,Action, Adventure
Every Which Way but Loose,Action, Comedy
Escape from the Planet of the Apes,Action, Sci-Fi
Spenser Confidential,Action, Comedy
In the Shadow of the Moon,Action, Crime
Kate,Action, Adventure
Stuber,Action, Comedy
The Silencing,Action, Crime
Destroyer,Action, Crime
Johnny English Strikes Again,Action, Adventure
Terminator: Dark Fate,Action, Adventure
Copshop,Action, Thriller
Cold Pursuit,Action, Comedy
Time Trap,Action, Adventure
Maze Runner: The Death Cure,Action, Adventure
The Wall,Action, Drama
Keanu,Action, Comedy
Grimsby,Action, Adventure
Inferno,Action, Adventure
Insurgent,Action, Adventure
The November Man,Action, Thriller
Deliver Us from Evil,Action, Adventure
Transcendence,Action, Drama
3 Days to Kill,Action, Drama
Captain Underpants: The First Epic Movie,Animation, Action
The Outsider,Action, Crime
American Assassin,Action, Thriller
Parker,Action, Crime
Hummingbird,Action, Crime
Dabangg,Action, Comedy
A Lonely Place to Die,Action, Adventure
Transformers: Dark of the Moon,Action, Adventure
Taken 2,Action, Crime
47 Ronin,Action, Drama
The Boondock Saints II: All Saints Day,Action, Thriller
300: Rise of an Empire,Action, Drama
Jack Ryan: Shadow Recruit,Action, Drama
Takers,Action, Crime
The Eagle,Action, Adventure
The Warrior's Way,Action, Fantasy
The Legend of Tarzan,Action, Adventure
Dracula Untold,Action, Drama
Ong Bak 2,Action,Action
Rogue,Action, Drama
Tower Heist,Action, Comedy
Hitman,Action, Crime
Outlander,Action, Adventure
TMNT,Animation, Action
Knowing,Action, Mystery
Next,Action, Sci-Fi
Resident Evil: Extinction,Action, Horror
Feast,Action, Comedy
Zathura: A Space Adventure,Action, Adventure
Indiana Jones and the Kingdom of the Crystal Skull,Action, Adventure
After the Sunset,Action, Comedy
Walking Tall,Action, Crime
Shanghai Knights,Action, Adventure
Austin Powers in Goldmember,Action, Adventure
Rush Hour 3,Action, Comedy
Johnny English,Action, Adventure
Reign of Fire,Action, Adventure
Kung Pow: Enter the Fist,Action, Comedy
Pearl Harbor,Action, Drama
Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,Animation, Action
Small Soldiers,Action, Adventure
Deep Impact,Action, Drama
The Saint,Action, Adventure
Money Talks,Action, Comedy
The Devil's Own,Action, Crime
Alien Resurrection,Action, Horror
Yat goh ho yan,Action, Adventure
Eraser,Action, Crime
Waterworld,Action, Adventure
Blown Away,Action, Crime
Rising Sun,Action, Crime
Loaded Weapon 1,Action, Comedy
Hard Target,Action, Crime
Lionheart,Action, Crime
Kindergarten Cop,Action, Comedy
Dick Tracy,Action, Comedy
The Dead Pool,Action, Crime
The Toxic Avenger,Action, Comedy
Mad Max Beyond Thunderdome,Action, Adventure
The Cannonball Run,Action, Comedy
Moonraker,Action, Adventure
Death Race 2000,Action, Comedy
Sooryavanshi,Action, Crime
The Lovebirds,Action, Comedy
Hitman's Wife's Bodyguard,Action, Comedy
Crawl,Action, Adventure
6 Underground,Action, Thriller
Tomiris,Action, Drama
Dora and the Lost City of Gold,Action, Adventure
Blood Red Sky,Action, Adventure
Code 8,Action, Crime
The Protégé,Action, Thriller
Hotel Artemis,Action, Crime
The Girl in the Spider's Web,Action, Crime
Ambulance,Action, Crime
Jurassic World: Fallen Kingdom,Action, Adventure
Mile 22,Action, Thriller
Gringo,Action, Comedy
Jack Reacher: Never Go Back,Action, Crime
American Ultra,Action, Comedy
Last Knights,Action, Drama
The Huntsman: Winter's War,Action, Adventure
The Expendables 3,Action, Adventure
Rampage,Action, Adventure
San Andreas,Action, Adventure
Hit and Run,Action, Adventure
The Collection,Action, Adventure
Snow White and the Huntsman,Action, Adventure
Welcome to the Punch,Action, Crime
Hobo with a Shotgun,Action, Comedy
30 Minutes or Less,Action, Comedy
Mortal Engines,Action, Adventure
I Am Number Four,Action, Adventure
Tomorrow,Action, Adventure
 When the War Began,Action, Adventure
Hansel & Gretel: Witch Hunters,Action, Fantasy
Ride Along,Action, Comedy
The Lost City,Action, Adventure
Day Shift,Action, Comedy
Blitz,Action, Crime
Broken City,Action, Crime
Ironclad,Action, Drama
Seeking Justice,Action, Crime
Rambo: Last Blood,Action, Crime
Crank: High Voltage,Action, Crime
Justice League,Action, Adventure
Solomon Kane,Action, Adventure
The Sorcerer's Apprentice,Action, Adventure
Red State,Action, Crime
Big Stan,Action, Comedy
Jumper,Action, Adventure
Push,Action, Sci-Fi
The Sentinel,Action, Crime
Flight of the Phoenix,Action, Adventure
Superman Returns,Action, Adventure
Sky Captain and the World of Tomorrow,Action, Adventure
Resident Evil: Apocalypse,Action, Horror
Mortal Kombat,Action, Adventure
Undisputed,Action, Crime
Die Another Day,Action, Adventure
Windtalkers,Action, Drama
Antitrust,Action, Crime
15 Minutes,Action, Crime
Romeo Must Die,Action, Crime
Mystery Men,Action, Comedy
Men in Black II,Action, Adventure
Vampires,Action, Horror
Mission: Impossible II,Action, Adventure
Mercury Rising,Action, Crime
Sphere,Action, Mystery
The Replacement Killers,Action, Crime
The Postman,Action, Adventure
Murder at 1600,Action, Crime
Deep Rising,Action, Adventure
Broken Arrow,Action, Adventure
Point of No Return,Action, Crime
Universal Soldier,Action, Sci-Fi
Days of Thunder,Action, Drama
Red Heat,Action, Comedy
The Karate Kid Part II,Action, Family
Lifeforce,Action, Horror
The Jewel of the Nile,Action, Adventure
Never Say Never Again,Action, Adventure
Krull,Action, Adventure
Conquest of the Planet of the Apes,Action, Sci-Fi
Gunpowder Milkshake,Action, Crime
Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,Action, Adventure
Project Power,Action, Crime
The Spy Who Dumped Me,Action, Adventure
Don't Breathe 2,Action, Crime
Captive State,Action, Horror
The Promise,Action, Adventure
The Purge: Election Year,Action, Horror
Godzilla: King of the Monsters,Action, Adventure
Those Who Wish Me Dead,Action, Drama
The Lego Ninjago Movie,Animation, Action
Taken 3,Action, Crime
The Machine,Action, Drama
Chennai Express,Action, Comedy
Man of Tai Chi,Action, Drama
Autómata,Action, Drama
Honest Thief,Action, Thriller
Erased,Action, Thriller
Murder Mystery,Action, Comedy
Lockout,Action, Sci-Fi
Exodus: Gods and Kings,Action, Adventure
Hercules,Action, Adventure
Immortals,Action, Drama
The Tourist,Action, Thriller
Transporter 3,Action, Adventure
Thick as Thieves,Action, Crime
Lightyear,Animation, Action
Unhinged,Action, Thriller
Sucker Punch,Action, Adventure
Valhalla Rising,Action, Adventure
Speed Racer,Action, Adventure
Carriers,Action, Adventure
CHIPS,Action, Comedy
The Tournament,Action, Thriller
The Fast and the Furious: Tokyo Drift,Action, Crime
The Condemned,Action, Crime
Miami Vice,Action, Adventure
Cowboys & Aliens,Action, Sci-Fi
Van Helsing,Action, Adventure
Sahara,Action, Adventure
The Hunted,Action, Crime
Jimmy Neutron: Boy Genius,Animation, Action
A Man Apart,Action, Crime
S.W.A.T.,Action, Adventure
Wrongfully Accused,Action, Comedy
The Big Hit,Action, Comedy
Soldier,Action, Drama
The Peacemaker,Action, Thriller
G.I. Jane,Action, Drama
Dante's Peak,Action, Adventure
First Knight,Action, Adventure
The Shadow,Action, Adventure
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action, Adventure
Bird on a Wire,Action, Comedy
K-9,Action, Comedy
Above the Law,Action, Crime
Firestarter,Action, Horror
Beneath the Planet of the Apes,Action, Adventure
Liu lang di qiu,Action, Adventure
Venom: Let There Be Carnage,Action, Adventure
Tiger Zinda Hai,Action, Adventure
Braven,Action, Thriller
Teenage Mutant Ninja Turtles: Out of the Shadows,Action, Adventure
Power Rangers,Action, Adventure
London Has Fallen,Action, Thriller
